"Date","Price","Open","High","Low","Vol.","Change %"
"03/11/2021","50.70","51.00","51.00","50.60","308.68K","-0.59%"
"03/10/2021","51.00","50.90","51.00","50.60","429.86K","0.79%"
"03/09/2021","50.60","51.00","51.00","50.50","509.87K","-0.39%"
"03/08/2021","50.80","51.00","51.20","50.70","469.35K","-0.39%"
"03/07/2021","51.00","50.90","51.10","50.60","454.58K","1.19%"
"03/04/2021","50.40","50.70","50.90","50.40","464.17K","-0.59%"
"03/03/2021","50.70","51.40","51.40","50.00","1.46M","-0.98%"
"03/02/2021","51.20","50.60","51.40","50.60","479.57K","1.39%"
"03/01/2021","50.50","51.00","51.00","50.50","327.13K","-0.79%"
"02/28/2021","50.90","50.80","51.00","50.40","339.75K","-0.20%"
"02/25/2021","51.00","51.00","51.50","51.00","620.34K","0.00%"
"02/24/2021","51.00","51.60","51.70","51.00","677.50K","-0.97%"
"02/23/2021","51.50","51.70","51.90","51.50","711.89K","-0.39%"
"02/22/2021","51.70","51.80","51.80","51.50","424.12K","-0.19%"
"02/21/2021","51.80","51.90","51.90","51.50","316.86K","0.58%"
"02/18/2021","51.50","51.60","51.90","51.40","558.20K","-0.19%"
"02/17/2021","51.60","51.80","52.00","51.60","484.90K","-0.19%"
"02/16/2021","51.70","52.00","52.00","51.50","422.76K","0.00%"
"02/15/2021","51.70","51.90","52.00","51.60","643.81K","-0.19%"
"02/14/2021","51.80","51.70","52.00","51.60","816.70K","0.19%"
"02/11/2021","51.70","52.10","52.10","51.70","369.95K","-0.58%"
"02/10/2021","52.00","52.50","52.60","51.90","570.58K","-0.38%"
"02/09/2021","52.20","52.10","52.70","52.10","406.74K","0.19%"
"02/08/2021","52.10","51.80","52.50","51.70","328.72K","0.97%"
"02/07/2021","51.60","51.40","52.10","51.40","526.26K","0.78%"
"02/04/2021","51.20","51.40","51.40","50.50","469.13K","-0.58%"
"02/03/2021","51.50","52.40","52.40","51.20","428.17K","-1.15%"
"02/02/2021","52.10","53.20","53.30","52.00","402.71K","-1.70%"
"02/01/2021","53.00","53.20","53.60","53.00","334.82K","-0.56%"
"01/31/2021","53.30","53.90","53.90","53.00","305.07K","-1.30%"
"01/28/2021","54.00","53.50","54.00","53.30","325.97K","0.93%"
"01/27/2021","53.50","54.10","54.10","53.40","626.11K","-0.93%"
"01/26/2021","54.00","54.00","54.20","53.60","407.59K","0.00%"
"01/25/2021","54.00","54.70","54.70","54.00","516.31K","-0.37%"
"01/24/2021","54.20","55.00","55.00","54.00","590.62K","0.00%"
"01/21/2021","54.20","54.40","54.60","54.20","201.10K","0.00%"
"01/20/2021","54.20","54.80","54.80","54.20","469.69K","-0.91%"
"01/19/2021","54.70","54.70","55.00","54.40","440.47K","0.37%"
"01/18/2021","54.50","54.40","54.70","54.00","364.53K","0.18%"
"01/17/2021","54.40","54.70","54.70","54.20","231.51K","-0.55%"
"01/14/2021","54.70","55.00","55.00","54.60","488.14K","-0.55%"
"01/13/2021","55.00","55.30","55.30","55.00","276.84K","-0.72%"
"01/12/2021","55.40","55.40","55.50","55.20","327.35K","-0.54%"
"01/11/2021","55.70","55.20","55.70","54.90","493.71K","1.09%"
"01/10/2021","55.10","55.10","55.30","55.00","359.61K","0.18%"
"01/07/2021","55.00","55.00","55.10","54.60","558.95K","-0.54%"
"01/06/2021","55.30","55.90","55.90","55.00","763.19K","-1.07%"
"01/05/2021","55.90","56.20","57.00","55.00","5.08M","2.19%"
"01/04/2021","54.70","54.20","54.70","53.00","524.69K","1.30%"
"01/03/2021","54.00","54.80","54.90","53.50","350.45K","-1.64%"
"12/31/2020","54.90","55.40","55.80","54.90","364.11K","-1.08%"
"12/30/2020","55.50","55.50","55.80","55.20","597.57K","0.18%"
"12/29/2020","55.40","55.00","55.50","54.60","334.73K","0.91%"
"12/28/2020","54.90","54.70","54.90","54.50","138.50K","0.37%"
"12/27/2020","54.70","54.90","55.00","54.60","134.97K","-0.36%"
"12/24/2020","54.90","54.60","54.90","54.60","150.90K","0.55%"
"12/23/2020","54.60","54.90","54.90","54.50","118.22K","-0.55%"
"12/22/2020","54.90","54.20","54.90","54.10","192.96K","1.29%"
"12/21/2020","54.20","53.80","54.30","53.30","566.36K","-0.73%"
"12/20/2020","54.60","54.80","54.90","54.60","181.90K","-0.18%"
"12/17/2020","54.70","54.70","55.10","54.60","797.66K","-0.18%"
"12/16/2020","54.80","54.80","55.00","54.50","370.84K","0.18%"
"12/15/2020","54.70","54.90","55.10","54.60","392.77K","0.18%"
"12/14/2020","54.60","55.30","55.30","54.50","319.83K","-1.27%"
"12/13/2020","55.30","54.80","55.30","54.80","155.71K","1.10%"
"12/10/2020","54.70","55.00","55.20","54.70","217.08K","-1.26%"
